source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
Philippine Star,http://www.philstar.com/Article.aspx?articleId=667073&publicationSubCategoryId=200,3236,03/16/2011 12:00:00 AM,,"Cong. Artemio Mate Avenue, Tacloban City","An earlier report by radio dzMM said that five more people were reported killed in a landslide in Barangay Nulatula. The NDRRMC has yet to confirm this report.  ...  March 17, 2011 12:55 PM   ...   Heavy rains in the province have also caused flooding in several areas.  -----  The Office of Civil Defense (OCD) said landslides were also reported in Barangay Nula-Tula where about 1,000 individuals have been displaced.  -----  In Ormoc City, rains also triggered floods and a landslide that destroyed 72 houses at Barangay 3, Nula-Tula, affecting 329 persons.  -----  Landslides and continuous downpour closed down Cong. Artemio Mate Avenue and damaged 62 houses in barangays 3 and 3A, Upper Nula-tula, Tacloban City. Forty-six residents of Barangay 95-A, Caibaan were evacuated to the barangay multi-purpose hall.","Cong. Artemio Mate Avenue, Tacloban City",1km,landslide,downpour,medium,above_road,0.0,,,,,glc,3236.0,Philippines,PH,Eastern Visayas,189090.0,Panalanoy,1.58532,01/06/2016 07:08:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,124.996,11.2411
US Department of State,https://2001-2009.state.gov/r/pa/ei/pix/b/eap/61806.htm,9594,02/21/2006 12:00:00 AM,,Guinsaugon,Recovery efforts continued on the fifth day in the village of Guinsaugon that was wiped out by the landslide as body counts now reaches 84 and 900 more still missing.,Guinsaugon,5km,mudslide,monsoon,large,unknown,84.0,0.0,,https://www.state.gov/cms_images/2006_0221_philippines2_600.jpg,,glc,9594.0,Philippines,PH,Eastern Visayas,0.0,Libagon,8.08989,10/13/2016 09:53:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,125.1085,10.3521
philstar,http://www.philstar.com/nation/2012/10/29/861252/batangas-landslides-leave-2-kids-dead,4596,10/25/2012 12:00:00 AM,,"Ugong, San Juan","Two children were killed in rain-induced landslides that struck San Juan and Rosario towns in Batangas last Thursday, authorities said. Vicente Tomazar, chairman of the Regional Disaster Risk Reduction and Management Council, identified the casualties as Princess Najera, 4, and Nemmy Mary Ann Dapa, 12, of Barangay Ugong, San Juan and Barangay Matamis, Rosario, respectively.","Ugong, San Juan",1km,landslide,rain,medium,unknown,1.0,,,,,glc,4596.0,Philippines,PH,Metro Manila,617301.0,Pasig City,1.0375,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,121.0709,14.5854
globalnation.inquirer,http://globalnation.inquirer.net/cebudailynews/news/view/20101016-298009/Downpour-causes-landslides-floodings-on-Cebu-City-streets,2599,10/15/2010 12:00:00 AM,,Camputhaw,"In barangay Camputhaw, the rains caused a landslide that damaged a house owned by Marcel Lasam and felled seven trees. There were no reported casualties. Two more posts fell near Paseo Isabel in phase 6 of Ma. Luisa Village, blocking a road.",Camputhaw,5km,landslide,downpour,medium,unknown,0.0,,,,,glc,2599.0,Philippines,PH,Central Visayas,798634.0,Cebu City,0.53927,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,123.8955,10.3156
abs-cbnnews,http://www.abs-cbnnews.com/nation/regions/01/27/11/central-visayas-under-disaster-alert-level-2,3064,01/27/2011 09:00:00 AM,,"Barangay Kalunasan(?), Cebu municipality","01/28/2011   Floods struck the the barangays after 5 straight hours of rain Thursday morning. Other villages experienced landslides.  Morante said that in situations wherein people need to be evacuated because of floods and landslides, barangay halls, gyms, and schools will become evacuation centers.  In Barangay Kalunasan, a house was destroyed when a jackfruit tree fell on it. Fortunately, the residents were able to get out of the house safe.  Sitio Opra Unit 3 in the said barangay also experienced a landslide. ","Barangay Kalunasan(?), Cebu municipality",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,3064.0,Philippines,PH,Central Visayas,798634.0,Cebu City,4.23397,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,123.8538,10.3281
pia,http://www.pia.gov.ph/?m=12&fi=p101126.htm&no=58&r=&y=&mo=,2747,11/24/2010 12:00:00 AM,,"Vizcaya-Baguio alternate road (not through Dalton Pass), NCR","Bayombong, Nueva Vizcaya (November 26) -- Personnel of the Department of Public Works and Highways(DPWH) here conducting clearing operations along the Nueva Vizcaya-Benguet alternate road after it was blocked by recent landslides triggered by heavy rains.  Like the main road along the Dalton Pass, Sta. Fe stretch, the Nueva Vizcaya-Benguet alternate road has been vulnerable to landslide during the rainy season, blocking commuters on the way in the process.  ""There are loaders deployed there right now. So in anytime this day, it will be opened. We just hope that the weather will be stable and will not bring in more rains,"" said Engineer Nereo Lopez, DPWH assistant district engineer of the south district here.  The P2.7 billion 107-kilometer Aritao, Nueva Vizcaya-Baguio-Benguet road project was formally opened in January 2007. ","Vizcaya-Baguio alternate road (not through Dalton Pass), NCR",50km,landslide,downpour,medium,unknown,0.0,,,,,glc,2747.0,Philippines,PH,Cordillera Administrative Region,0.0,Kabayan,10.59102,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,120.9317,16.6604
businessmirror.com,http://businessmirror.com.ph/home/regions/18960-urduja-causes-landslides-in-misor-flooding-in-cdo.html,1330,11/24/2009 12:00:00 AM,,Tagoloan,"MANILA - Tropical depression Urduja brought non-stop rains in parts of Northern Mindanao, causing floods and landslides in the region. Meanwhile, 2 children were reportedly buried alive in a landslide in Jasaan town in Misamis Oriental province",Tagoloan,5km,landslide,tropical_cyclone,medium,unknown,0.0,,Tropical Depression Urduja,,,glc,1330.0,Philippines,PH,Northern Mindanao,30390.0,Tagoloan,0.74523,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,124.763,8.5419
The Freeman,http://www.philstar.com/cebu-news/2014/10/07/1377405/twin-landslides-hit-city-four-houses-damaged,6217,10/06/2014 09:30:00 AM,,Fountainhead Bakeshop’s fence,"The continuous rain also loosened the soil and caused the perimeter fence of a bakeshop to collapse in Riverside, Barangay Bulacao at 9:30 a.m. yesterday. Freeman ( Article MRec ), pagematch: 1, sectionmatch: Fountainhead Bakeshop’s fence then hit the kitchen area of a nearby house owned by Roseldo Rellanos. “Matud sa Barangay Bulacao, ila daw ipatawag ang tag-iya sa bakeshop ug ang tag-iya sa balay para masulbad ni,” Tumulak said. Tumulak said the house should be relocated because the fence poses danger to the residents’ lives.",Fountainhead Bakeshop’s fence,exact,landslide,continuous_rain,small,urban,0.0,0.0,,,,glc,6217.0,Philippines,PH,Central Visayas,3537.0,Tanque,2.41691,10/08/2014 05:50:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,123.8476,10.2714
skyscrapercity,http://www.skyscrapercity.com/showthread.php?p=65331244,2624,10/18/2010 11:00:00 PM,,All roads leading to Kalinga,"Apayao’s Maranas River overflowed, obstructing traffic in a section of the Apayao-Ilocos Norte Road. Kms 668 and 672 of the Claveria-Calanasan Road are still closed due to landslides. All roads leading to Kalinga have been closed due to landslides. Kennon Rd. closed. The Mountain Province towns of Natonin, Paracelis and Sadanga have been isolated by landslides, said Edilberto Carabbacan, Cordillera director of the Department of Public Works and Highways. The OCD said road cuts closed Kilometer 400 of the Mt. Province-Ilocos Sur Road; the Mt. Province-Cagayan Road traversing the Tabuk-Enrile Road; Kilometer 410 of the Mutiti-Ampawilen Road; and Kilometer 420 of the Malanas-Mamaga Road, both in the Sadanga section of Mountain Province. Landslides also hit Kilometer 378 of the Halsema Highway (Gonogon section leading to Bontoc, Mountain Province), the main route bridging vegetable farms and the trading post at La Trinidad, Benguet. Kennon Road, a major route to and from Baguio, has been c",All roads leading to Kalinga,50km,landslide,tropical_cyclone,medium,unknown,0.0,,Supertyphoon Juan (Megi),,,glc,2624.0,Philippines,PH,Cordillera Administrative Region,3787.0,Laya,4.66683,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,121.4255,17.4612
GMA News,http://www.gmanetwork.com/news/story/69385/news/regions/flashflood-landslides-displace-600-misamis-oriental-families,9673,11/20/2007 12:00:00 AM,,Bukidnon and Taguitic road,"Authorities also advised motorists to take precaution in passing the following the roads where landslides have been reported: Davao side of the Bukidnon-Davao Road, Magsaysay, Misamis Oriental, Zamboanguita, Malaybalay City, Malitbog, Bukidnon and Taguitic road, and the highway along Kapatagan, Lanao del Norte. - See more at: http://www.gmanetwork.com/news/story/69385/news/regions/flashflood-landslides-displace-600-misamis-oriental-families#sthash.WfmBILmg.dpuf",Bukidnon and Taguitic road,unknown,landslide,downpour,medium,above_road,,,,,,,,,,,,,,,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,124.5345867,8.087753906
kansascity,http://www.kansascity.com/659/story/673517.html,600,06/21/2008 12:00:00 AM,,"Cotabato city, Mindanao",landslide buried hillside shanty in Cotabato city Saturday,"Cotabato city, Mindanao",25km,complex,tropical_cyclone,medium,unknown,2.0,,Typhoon Fengshen ,,,glc,600.0,Philippines,PH,Autonomous Region in Muslim Mindanao,8417.0,Awang,2.05046,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,124.2396,7.1514
newsinfo.inquirer,http://newsinfo.inquirer.net/13620/%E2%80%98dodong%E2%80%99-brings-floods-death-toll-9,3583,06/09/2011 12:00:00 AM,,"San Pablo city, Laguna province","Friday, June 10th, 2011   Floods up to 2 meters deep swamped a town in Batangas and classes were suspended in Metro Manila and several provinces in Luzon on Thursday, as a low-pressure area intensified into Tropical Depression “Dodong.”  A 10-year-old boy in Batangas City remained missing Thursday after he was swept away by floodwaters while trying to retrieve his slippers.  Relief officials also said that a family of six in Laguna province had a narrow escape when a landslide crushed their house minutes after they had abandoned it. … In San Pablo City in Laguna, a landslide buried a house that was undergoing repairs.  Arvin Carandang of the Philippine National Red Cross said a couple and their four children were lucky as they were able to leave the house minutes before it was smashed by the landslide.","San Pablo city, Laguna province",25km,landslide,tropical_cyclone,medium,unknown,0.0,,Tropical Depression Dodong (Sarika),,,glc,3583.0,Philippines,PH,Calabarzon,207577.0,San Pablo,3.064,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,121.2986,14.0598
www.mindanews.com,http://www.mindanews.com/top-stories/2013/07/20/landslide-hits-sarangani-town/,5140,07/19/2013 12:00:00 AM,,"Sitio Klalang, Barangay Kihan, Malapatan, Sarangani, Mindanao","Landslides brought by heavy rains hit a remote farming village in Malapatan, Sarangani Friday, an official said on Saturday. Marife Tenorio, Department of the Interior and Local Government operations officer in Malapatan, said the landslide in Sitio Klalang, Barangay Kihan affected 60 households and damaged an estimated 100 hectares of farmlands. Road accessibility was also a problem, she added. There was no immediate estimate as to the cost of damage to crops and infrastructure.","Sitio Klalang, Barangay Kihan, Malapatan, Sarangani, Mindanao",5km,debris_flow,rain,medium,unknown,0.0,,,,,glc,5140.0,Philippines,PH,Soccsksargen,7229.0,Suyan,3.68943,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,125.3956,6.092
news.yahoo,http://news.yahoo.com/s/ap/20091009/ap_on_re_as/as_asia_storm,1235,10/08/2009 12:00:00 AM,,"Buyagan village, La Trinidad Township","In Buyagan village, also in La Trinidad, only three out of about 100 houses remained visible after Thursday night's landslide buried most structures there. Some 50 residents were saved, but it was not clear how many died, Manuel said. Other report: More than 40 residents were declared missing as rescue workers dug through dirt to find survivors on Thursday night. At least seven people were buried when a landslide buried four houses in Barangay Buyagan here.","Buyagan village, La Trinidad Township",5km,landslide,tropical_cyclone,large,unknown,7.0,,Tropical Depression Parma,,,glc,1235.0,Philippines,PH,Cordillera Administrative Region,41258.0,La Trinidad,0.87594,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,120.5809,16.4597
GMA News,http://www.gmanetwork.com/news/story/397089/news/nation/five-dead-in-seniang-caused-landslide-in-leyte,6610,12/30/2014 09:00:00 AM,,boundary of Barangays Cabuynan and Sto. Nino in the town of Tanauan,"At least five people were killed in a landslide in Tanauan town in Leyte Tuesday morning, in the wake of heavy rain from Tropical Storm Seniang (Jangmi).",boundary of Barangays Cabuynan and Sto. Nino in the town of Tanauan,10km,landslide,tropical_cyclone,medium,unknown,5.0,1.0,Seniang,http://images.gmanews.tv/v3/webpics/v3/2014/12/640_2014_12_31_14_07_40.jpg,,glc,6610.0,Philippines,PH,Eastern Visayas,16567.0,Tanauan,0.33181,01/05/2015 05:00:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,125.0183,11.1088
Inquirer.net,http://newsinfo.inquirer.net/inquirerheadlines/regions/view_article.php?article_id=101974,360,11/19/2007 12:00:00 AM,,"Barangay Mataas in Cagraray Island, Bacacay, Albay",blocked river and caused it to overflow,"Barangay Mataas in Cagraray Island, Bacacay, Albay",25km,landslide,tropical_cyclone,medium,unknown,3.0,,Tropical Storm Cebu,,,glc,360.0,Philippines,PH,Bicol,14109.0,Bacacay,1.06797,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,123.8,13.2989
Reliefweb,http://www.reliefweb.int/rw/RWFiles2010.nsf/FilesByRWDocUnidFilename/MUMA-8AL825-full_report.pdf/$File/full_report.pdf,2638,10/18/2010 12:00:00 AM,,"Banaue, Ifugao, CAR",Found in decomposing stage ----- Covered by Mudslide,"Banaue, Ifugao, CAR",25km,mudslide,tropical_cyclone,medium,unknown,1.0,,Supertyphoon Juan (Megi),,,glc,2638.0,Philippines,PH,Cordillera Administrative Region,2497.0,Banaue,0.66903,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,121.0991576,16.91639749
www.abs-cbnnews.com,http://www.abs-cbnnews.com/nation/regions/08/04/13/landslides-damage-homes-roads-zamboanga-city,5261,08/04/2013 03:00:00 PM,,"Divisoria, Zamboanga City","In Barangay Divisoria, a landslide also occured around 3:00 p.m., damaging the riprap (foundation made of concrete blocks) of Sotto Drive. Three houses were also reportedly damaged, as some of the local residents in the area started evacuating to Divisoria Elementary School. According to Roberto Tubilag, the riprap was six to seven years old and was possibly destroyed due to the force of the flood in the river. No casualties were reported.","Divisoria, Zamboanga City",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,5261.0,Philippines,PH,,2557.0,Lumbayan,3.8203,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,122.1066,6.9452
Philstar,http://www.philstar.com/headlines/2015/07/06/1473793/landslides-shut-down-kennon-road,7072,07/04/2015 11:00:00 PM,,"Kennon Road, Baguio City","The Baguio City District Engineering Office closed Kennon Road after strong rains since Saturday night loosened the soil along the road, causing rocks and boulders from the mountain slopes to roll down.","Kennon Road, Baguio City",10km,landslide,tropical_cyclone,medium,above_road,0.0,0.0,Tropical Storm Egay,,,glc,7072.0,Philippines,PH,Cordillera,2653.0,Tabaan,7.36254,07/06/2015 02:50:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,120.5842,16.2867
newsinfo.inquirer,http://newsinfo.inquirer.net/inquirerheadlines/regions/view/20080519-137403/8-killed-as-Cosme-slams-northern-Luzon,542,05/18/2008 12:00:00 AM,,"Benguet, The Barangay Pakpakitan section of the Halsema Highway in Buguias town was closed",roads in Benguet were closed due to landslides,"Benguet, The Barangay Pakpakitan section of the Halsema Highway in Buguias town was closed",10km,landslide,tropical_cyclone,medium,unknown,0.0,,Tropical Storm Halong (Cosme),,,glc,542.0,Philippines,PH,Cordillera Administrative Region,3370.0,Gambang,1.43397,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,120.7967,16.7489
mb,http://www.mb.com.ph/PROV20080522125294.html,538,05/17/2008 12:00:00 AM,,"City Camp Lagoon; Itogon, Benguet","at least 50 Landslides and floods, killed when he was buried in a hut","City Camp Lagoon; Itogon, Benguet",25km,landslide,tropical_cyclone,medium,unknown,1.0,,Typhoon Cosme,,,glc,538.0,Philippines,PH,Cordillera Administrative Region,28407.0,Itogon,0.0049,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,120.6769,16.3639
GMA News,http://www.gmanews.tv/story/168689/2-die-1-hurt-in-predawn-landslide-in-antipolo,1068,07/31/2009 04:00:00 AM,,Tanglaw Village in Barangay San Isidro in Antipolo City,"A four-year-old child and her 67-year-old grandmother were killed after a landslide caused by heavy rains hit their home in Antipolo City before dawn Friday.  Radio dzBB's Roland Bola reported the body of the four-year-old, initially identified as Edralyn Rosimo, was retrieved from the wreckage of their residence at 4 a.m.  Earlier retrieved was the body of her grandmother Conchita, 67. Edralyn's pregnant mother Rose, 30, was rushed to the Amang Rodriguez Medical Center for treatment.  The landslide hit the victims' house in Tanglaw Village in Barangay San Isidro in Antipolo City. ",Tanglaw Village in Barangay San Isidro in Antipolo City,5km,landslide,downpour,medium,urban,2.0,,,,,glc,1068.0,Philippines,PH,Calabarzon,5666.0,Pinugay,9.09504,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,121.1751292,14.6046311
